,ref,original_image,posicao,farol_masks,milha_masks,roda_masks,limpador_masks,retrovisor_masks,vidro_traseiro_masks,vidro_lateral_masks,lampada_traseira_masks
228,CAR00228,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/avtomobili-hyundai-krasnyj-2016g-r-spec--1005537.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00228.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00228.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00228.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00228.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00228.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00228.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00228.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00228.png
229,CAR00229,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Zrzut-ekranu-2018-05-14-o-20.04.28.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00229.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00229.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00229.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00229.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00229.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00229.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00229.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00229.png
230,CAR00230,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/1593605296.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00230.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00230.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00230.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00230.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00230.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00230.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00230.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00230.png
231,CAR00231,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai_Creta_Brasil_284.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00231.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00231.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00231.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00231.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00231.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00231.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00231.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00231.png
232,CAR00232,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/imagem_2B_25284_2529.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00232.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00232.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00232.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00232.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00232.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00232.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00232.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00232.png
233,CAR00233,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/hb203.jpeg,lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00233.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00233.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00233.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00233.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00233.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00233.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00233.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00233.png
234,CAR00234,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/avaliacao-hyundai-hb20-2020-1572622780747_v2_900x506.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00234.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00234.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00234.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00234.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00234.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00234.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00234.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00234.png
235,CAR00235,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/2013_20Hyundai_20HB20S_20007.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00235.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00235.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00235.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00235.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00235.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00235.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00235.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00235.png
236,CAR00236,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/1463581038.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00236.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00236.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00236.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00236.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00236.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00236.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00236.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00236.png
237,CAR00237,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/2014_20Chevrolet_20Onix_20Lollapalooza_20026.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00237.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00237.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00237.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00237.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00237.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00237.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00237.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00237.png
238,CAR00238,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/chevrolet_captiva_2008_prata_006.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00238.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00238.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00238.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00238.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00238.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00238.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00238.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00238.png
239,CAR00239,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai_Creta_Brasil_176.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00239.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00239.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00239.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00239.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00239.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00239.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00239.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00239.png
240,CAR00240,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/08588a74151657.5c2430393cc5f.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00240.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00240.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00240.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00240.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00240.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00240.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00240.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00240.png
241,CAR00241,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Fiat_2BToro_2BS_2BDesign_2B1.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00241.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00241.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00241.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00241.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00241.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00241.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00241.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00241.png
242,CAR00242,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/7933502.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00242.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00242.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00242.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00242.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00242.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00242.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00242.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00242.png
243,CAR00243,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/anti-hrv-hyundai-creta-vira-febre-na-india-e-fila-de-espera-vai-a-10-meses.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00243.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00243.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00243.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00243.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00243.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00243.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00243.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00243.png
244,CAR00244,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/hyundai-hb20-copa-do-mundo-fifa-2018.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00244.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00244.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00244.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00244.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00244.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00244.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00244.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00244.png
245,CAR00245,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/chevrolet_agile_2013_bege_002.jpg,frente,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00245.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00245.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00245.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00245.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00245.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00245.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00245.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00245.png
246,CAR00246,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai_Creta_Brasil_152.jpg,frente,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00246.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00246.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00246.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00246.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00246.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00246.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00246.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00246.png
247,CAR00247,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai-Hb20-2016-automatico_2B_25281_2529.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00247.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00247.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00247.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00247.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00247.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00247.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00247.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00247.png
248,CAR00248,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_preto_007.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00248.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00248.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00248.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00248.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00248.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00248.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00248.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00248.png
249,CAR00249,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/2012_20Fiat_20Strada_20Trekking_20CE_20001.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00249.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00249.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00249.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00249.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00249.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00249.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00249.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00249.png
250,CAR00250,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/HB20S-Vision-1.0-MT_3.jpg,lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00250.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00250.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00250.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00250.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00250.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00250.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00250.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00250.png
251,CAR00251,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/2012_20Chevrolet_20Onix_20081.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00251.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00251.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00251.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00251.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00251.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00251.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00251.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00251.png
252,CAR00252,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/images_fiat_strada_2012_1_1600x1200.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00252.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00252.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00252.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00252.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00252.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00252.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00252.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00252.png
